cs_id,name,acronym,version,created_at,updated_at
901001,International Conference on New Interfaces for Musical Expression,NIME,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901002,International Conference on Application of Natural Language to Information Systems,NLDB,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901003,ACM/IEEE International Symposium on Networks-on-Chip,NOCS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901004,International Conference on Network of the Future,NOF,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901005,IEEE/IFIP Network Operations and Management Symposium,NOMS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901006,Nordic Circuits and Systems Conference,NORCAS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901007,Nordic Conference on Human-Computer Interaction,NordiCHI,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901008,Networked Systems Design and Implementation,NSDI,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901009,Network and System Security,NSS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901010,International Workshop on Numerical Software Verification,NSV,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901011,"IFIP International Conference on New Technologies, Mobility and Security",NTMS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901012,IEEE Oceans Conference,OCEAN,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901013,International Workshop on Ontology Matching,OM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901014,Conference on Optical Network Design and Modeling,ONDM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901015,Seminar on Ontology Research in Brazil,ONTOBRAS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901016,Onward!,Onward!,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901017,"Conference on Object-Oriented Programming Systems, Languages, and Applications",OOPSLA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901018,International Symposium on Open Collaboration,OpenSym,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901019,International Conference on Principles of Distributed Systems,OPODIS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901020,International Conference on Operations Research,OR,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901021,USENIX Symposium on Operating Systems Design and Implementation,OSDI,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901022,International Conference on Open Source Systems,OSS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901023,Australian Conference on Human-Computer Interaction,OzCHI,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901024,"International Conference on Practical Applications of Agents, Multi-Agent Systems and Sustainability",PAAMS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901025,Practical Aspects of Automated Reasoning,PAAR,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901026,International Conference on Practical Applications of Computational Biology & Bioinformatics,PACBB,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901027,IEEE Pacific Visualization Symposium,PacificVis,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901028,Pacific Asia Conference on Information Systems,PACIS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901029,International Conference on Parallel Computing Technologies,PACT,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901030,International Conference on Parallel Architectures and Compilation Techniques,PACTT,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901031,Pacific-Asia Conference on Knowledge Discovery and Data Mining,PAKDD,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901032,Passive and Active Network Measurement Conference,PAM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901033,International Conference on Parallel Computing,ParCO,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901034,International Conference on the Practice and Theory of Automated Timetabling,PATAT,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901035,"International Workshop on Power and Timing Modeling, Optimization and Simulation",PATMOS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901036,International Conferences on Pervasive Patterns and Applications,PATTERNS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901037,Participatory Design Conference,PDC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901038,"International Conference on Parallel and Distributed Computing, Applications and Technologies",PDCAT,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901039,IFAC International Conference on Programmable Devices and Embedded Systems,PDES,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901040,"Euromicro International Conference on Parallel, Distributed and Network-Based Processing",PDP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901041,"ACM International Symposium on Performance Evaluation of Wireless Ad Hoc, Sensor, and Ubiquitous Networks",PE-WASUN,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901042,Pervasive and Embedded Computing and Communication Systems,PECCS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901043,International Conference on Pervasive Computing and Communications,PERCOM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901044,IEEE International Conference on Pervasive Computing and Communication Workshops,PerComW,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901045,International Conference on Pervasive Computing Technologies for Healthcare,PervasiveHealth,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901046,International Workshop on Principles of Engineering Service-Oriented and Cloud Systems,PESOS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901047,ACM International Conference on PErvasive Technologies Related to Assistive Environments,PETRA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901048,Pacific Conference on Computer Graphics and Applications,PG,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901049,International Conference on Probabilistic Graphical Models,PGM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901050,"International Symposium on Personal, Indoor and Mobile Radio Communications",PIMRC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901051,International Conference on Practice and Theory in Public Key Cryptography,PKC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901052,International Symposium on Platial Information Science,PLATIAL,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901053,SIGPLAN Conference on Programming Language Design and Implementation,PLDI,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901054,Conference on Pattern Languages of Programs,PLOP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901055,ACM Symposium on Principles of Distributed Computing,PODC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901056,Symposium on Principles of Database Systems,PODS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901057,IFIP WG 8.1 Working Conference on the Practice of Enterprise Modelling,PoEM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901058,Symposium on Principles of Programming Languages,POPL,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901059,International Conference on Principles of Security and Trust,POST,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901060,SIAM Conference on Parallel Processing for Scientific Computing,PP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901061,International Conference on Parallel Processing and Applied Mathematics,PPAM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901062,International Symposium on Principles and Practice of Declarative Programming,PPDP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901063,ACM SIGPLAN Symposium on Principles and Practice of Parallel Programming,PPOPP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901064,International Conference on Parallel Problem Solving from Nature,PPSN,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901065,Pacific Rim International Symposium on Dependable Computing,PRDC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901066,International Workshop on Prediction of Human Mobility,PredictGIS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901067,nternational Conference on Principles and Practice of Multi-Agent Systems,PRIMA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901068,"Workshop on Society, Privacy and the Semantic Web",PrivOn,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901069,International Conference on Product-Focused Software Process Improvement,PROFES,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901070,International Conference on Predictive Models and Data Analytics in Software Engineering,PROMISE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901071,International Conference on Computational Processing of the Portuguese Language,PROPOR,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901072,Pacific Symposium on Biocomputing,PSB,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901073,Power Systems Computation Conference,PSCC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901074,"International Conference on Privacy, Security and Trust",PST,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901075,ACM Symposium on QoS and Security for Wireless and Mobile Networks,Q2SWinet,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901076,International Workshop on Quality of Multimedia Experience,QoMEX,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901077,International Conference on Quality of Information and Communications Technology,QUATIC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901078,European Conference on Radiation and its Effects on Components and Systems,RADECS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901079,IEEE Internacional Conference on Robotics and Automation for Humanitarian Applications,RAHA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901080,"International Symposium on Research in Attacks, Intrusions, and Defenses",RAID,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901081,International Conference on Recent Advances in Natural Language Processing,RANLP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901082,IEEE International Conference on Real-time Computing and Robotics,RCAR,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901083,International Conference on Research Challenges in Information Science,RCIS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901084,IEEE International Requirements Engineering Conference,RE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901085,Workshop on Reactive and Event-Based Languages and Systems,REBLS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901086,International Conference on Research in Computational Molecular Biology,RECOMB,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901087,International Conference on Reconfigurable Computing and FPGAs,RECONFIG,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901088,International Symposium on Reconfigurable Communication-centric Systems-on-Chip,RECOSOC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901089,ACM Conference on Recommender Systems,RECSYS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901090,International Working Conference on Requirements Engineering: Foundations for Software Quality,REFSQ,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901091,International Conference on Research in Intelligent and Computing in Engineering,RICE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901092,International Conference on Robot Intelligence Technology and Applications,RITA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901093,IEEE International Symposium on Robot and Human Interactive Communication,RO-MAN,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901094,IEEE International Conference on Robotics and Biomimetics,ROBIO,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901095,Robocup International Symposium,ROBOCUP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901096,IEEE International Conference on Soft Robotics,RoboSoft,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901097,Iberian Robotics Conference,ROBOT,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901098,International Workshop on Robot Motion and Control,RoMoCo,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901099,Reversing and Offensive-Oriented Trends Symposium,ROOTS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901100,IEEE International Symposium on Robotic and Sensors Environments,ROSE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901101,IEEE International Symposium on Rapid System Prototyping,RSP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901102,Robotics: Science and Systems,RSS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901103,IEEE REAL-TIME AND EMBEDDED TECHNOLOGY AND APPLICATIONS SYMPOSIUM,RTAS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901104,International Conference on Embedded and Real-Time Computing Systems and Applications,RTCSA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901105,International Conference on Real Time Intelligent Systems,RTIS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901106,Real-Time Systems Symposium,RTSS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901107,International Joint Conference on Rules and Reasoning,RuleML+RR,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901108,IEEE Symposium on Security and Privacy,S&P,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901109,ACM Symposium on Applied Computing,SAC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901110,IEEE International Symposium on Applied Computational Intelligence and Informatics,SACI,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901111,ACM Symposium on Access Control Models and Technologies,SACMAT,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901112,Workshop on Selected Areas in Cryptography,SACRYPT,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901113,"International Conference on Computer Safety, Reliability, and Security",SAFECOMP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901114,"International Conference on Embedded Computer Systems: Architectures, Modeling and Simulation",SAMOS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901115,"IEEE International Conference on Software Analysis, Evolution and Reengineering",SANER,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901116,IEEE Sarnoff Symposium,SARNOFF,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901117,IEEE Sensors Applications Symposium,SAS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901118,Brazilian Symposium on Systematic and Automated Software Testing,SAST,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901119,International Conference on Theory and Applications of Satisfiability Testing,SAT,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901120,International Symposium on Computer Architecture and High Performance Computing,SBAC-PAD,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901121,International Symposium on Computer Architecture and High Performance Computing Workshop,SBACPADW,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901122,Simpósio Brasileiro de Automação Inteligente,SBAI,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901123,Simpósio Brasileiro de Banco de Dados,SBBD,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901124,"Brazilian Symposium on Components, Architectures and Reuse Software",SBCARS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901125,Simpósio Brasileiro de Computação Aplicada à Saúde,SBCAS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
901126,Symposium on Integrated Circuits and Systems Design,SBCCI,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
